"","status_id","hashtags","nextid","nexttag"
"67","1191002595868983298","olderpeople","1191002595868983298","ageing"
"68","1191002595868983298","ageing","1191002595868983298","seniors"
"69","1191002595868983298","seniors","1191002595868983298","Harpenden"
"70","1191002595868983298","Harpenden","1191002595868983298","StAlbans"
"71","1191002595868983298","StAlbans","1191002595868983298","Watford"
"72","1191002595868983298","Watford","1191002595868983298","Health"
"73","1191002595868983298","Health","1191002595868983298","Homecare"
"74","1191002595868983298","Homecare","1191002595868983298","loneliness"
"75","1191002595868983298","loneliness","1190638194330652672",NA
"76","1190638194330652672","nans4grans","1190638194330652672","olderpeople"
"77","1190638194330652672","olderpeople","1190638194330652672","ageing"
"78","1190638194330652672","ageing","1190638194330652672","seniors"
"79","1190638194330652672","seniors","1190638194330652672","Harpenden"
"80","1190638194330652672","Harpenden","1190638194330652672","StAlbans"
"81","1190638194330652672","StAlbans","1190638194330652672","Watford"
"82","1190638194330652672","Watford","1190638194330652672","Health"
"83","1190638194330652672","Health","1190638194330652672","Homecare"
"84","1190638194330652672","Homecare","1190638194330652672","loneliness"
"85","1190638194330652672","loneliness","1191392174593761281",NA
"86","1191392174593761281","nans4grans","1191392174593761281","olderpeople"
"87","1191392174593761281","olderpeople","1191392174593761281","ageing"
"88","1191392174593761281","ageing","1191392174593761281","seniors"
"89","1191392174593761281","seniors","1191392174593761281","Harpenden"
"90","1191392174593761281","Harpenden","1191392174593761281","StAlbans"
"91","1191392174593761281","StAlbans","1191392174593761281","Watford"
"92","1191392174593761281","Watford","1191392174593761281","Health"
"93","1191392174593761281","Health","1191392174593761281","Homecare"
"94","1191392174593761281","Homecare","1191392174593761281","loneliness"
"95","1191392174593761281","loneliness","1190689029215473664",NA
"96","1190689029215473664","nans4grans","1190689029215473664","olderpeople"
"97","1190689029215473664","olderpeople","1190689029215473664","ageing"
"98","1190689029215473664","ageing","1190689029215473664","seniors"
"99","1190689029215473664","seniors","1190689029215473664","Harpenden"
"100","1190689029215473664","Harpenden","1190689029215473664","StAlbans"
"101","1190689029215473664","StAlbans","1190689029215473664","Watford"
"102","1190689029215473664","Watford","1190689029215473664","Health"
"103","1190689029215473664","Health","1190689029215473664","Homecare"
"104","1190689029215473664","Homecare","1190689029215473664","loneliness"
"105","1190689029215473664","loneliness","1192737022877810688",NA
"106","1192737022877810688","nans4grans","1192737022877810688","olderpeople"
"107","1192737022877810688","olderpeople","1192737022877810688","ageing"
"108","1192737022877810688","ageing","1192737022877810688","seniors"
"109","1192737022877810688","seniors","1192737022877810688","Harpenden"
"110","1192737022877810688","Harpenden","1192737022877810688","StAlbans"
"111","1192737022877810688","StAlbans","1192737022877810688","Watford"
"112","1192737022877810688","Watford","1192737022877810688","Health"
"113","1192737022877810688","Health","1192737022877810688","Homecare"
"114","1192737022877810688","Homecare","1192737022877810688","loneliness"
"115","1192737022877810688","loneliness","1193099412832169990",NA
"116","1193099412832169990","nans4grans","1193099412832169990","olderpeople"
"117","1193099412832169990","olderpeople","1193099412832169990","ageing"
"118","1193099412832169990","ageing","1193099412832169990","seniors"
"119","1193099412832169990","seniors","1193099412832169990","Harpenden"
"120","1193099412832169990","Harpenden","1193099412832169990","StAlbans"
"121","1193099412832169990","StAlbans","1193099412832169990","Watford"
"122","1193099412832169990","Watford","1193099412832169990","Health"
"123","1193099412832169990","Health","1193099412832169990","Homecare"
"124","1193099412832169990","Homecare","1193099412832169990","loneliness"
"125","1193099412832169990","loneliness","1190925335212244993",NA
"126","1190925335212244993","nans4grans","1190925335212244993","olderpeople"
"127","1190925335212244993","olderpeople","1190925335212244993","ageing"
"128","1190925335212244993","ageing","1190925335212244993","seniors"
"129","1190925335212244993","seniors","1190925335212244993","Harpenden"
"130","1190925335212244993","Harpenden","1190925335212244993","StAlbans"
"131","1190925335212244993","StAlbans","1190925335212244993","Watford"
"132","1190925335212244993","Watford","1190925335212244993","Health"
"133","1190925335212244993","Health","1190925335212244993","Homecare"
"134","1190925335212244993","Homecare","1190925335212244993","loneliness"
"135","1190925335212244993","loneliness","1190277323389624321",NA
"136","1190277323389624321","nans4grans","1190277323389624321","olderpeople"
"137","1190277323389624321","olderpeople","1190277323389624321","ageing"
"138","1190277323389624321","ageing","1190277323389624321","seniors"
"139","1190277323389624321","seniors","1190277323389624321","Harpenden"
"140","1190277323389624321","Harpenden","1190277323389624321","StAlbans"
"141","1190277323389624321","StAlbans","1190277323389624321","Watford"
"142","1190277323389624321","Watford","1190277323389624321","Health"
"143","1190277323389624321","Health","1190277323389624321","Homecare"
"144","1190277323389624321","Homecare","1190277323389624321","loneliness"
"145","1190277323389624321","loneliness","1189915431840223232",NA
"146","1189915431840223232","olderpeople","1189915431840223232","ageing"
"147","1189915431840223232","ageing","1189915431840223232","seniors"
"148","1189915431840223232","seniors","1189915431840223232","Harpenden"
"149","1189915431840223232","Harpenden","1189915431840223232","StAlbans"
"150","1189915431840223232","StAlbans","1189915431840223232","Watford"
"151","1189915431840223232","Watford","1189915431840223232","Health"
"152","1189915431840223232","Health","1189915431840223232","Homecare"
"153","1189915431840223232","Homecare","1189915431840223232","loneliness"
"154","1189915431840223232","loneliness","1192089260536553472",NA
"155","1192089260536553472","nans4grans","1192089260536553472","olderpeople"
"156","1192089260536553472","olderpeople","1192089260536553472","ageing"
"157","1192089260536553472","ageing","1192089260536553472","seniors"
"158","1192089260536553472","seniors","1192089260536553472","Harpenden"
"159","1192089260536553472","Harpenden","1192089260536553472","StAlbans"
"160","1192089260536553472","StAlbans","1192089260536553472","Watford"
"161","1192089260536553472","Watford","1192089260536553472","Health"
"162","1192089260536553472","Health","1192089260536553472","Homecare"
"163","1192089260536553472","Homecare","1192089260536553472","loneliness"
"164","1192089260536553472","loneliness","1191756314298507271",NA
"165","1191756314298507271","nans4grans","1191756314298507271","olderpeople"
"166","1191756314298507271","olderpeople","1191756314298507271","ageing"
"167","1191756314298507271","ageing","1191756314298507271","seniors"
"168","1191756314298507271","seniors","1191756314298507271","Harpenden"
"169","1191756314298507271","Harpenden","1191756314298507271","StAlbans"
"170","1191756314298507271","StAlbans","1191756314298507271","Watford"
"171","1191756314298507271","Watford","1191756314298507271","Health"
"172","1191756314298507271","Health","1191756314298507271","Homecare"
"173","1191756314298507271","Homecare","1191756314298507271","loneliness"
"174","1191756314298507271","loneliness","1190944210515628033",NA
"175","1190944210515628033","nans4grans","1190944210515628033","olderpeople"
"176","1190944210515628033","olderpeople","1190944210515628033","ageing"
"177","1190944210515628033","ageing","1190944210515628033","seniors"
"178","1190944210515628033","seniors","1190944210515628033","Harpenden"
"179","1190944210515628033","Harpenden","1190944210515628033","StAlbans"
"180","1190944210515628033","StAlbans","1190944210515628033","Watford"
"181","1190944210515628033","Watford","1190944210515628033","Health"
"182","1190944210515628033","Health","1190944210515628033","Homecare"
"183","1190944210515628033","Homecare","1190944210515628033","loneliness"
"184","1190944210515628033","loneliness","1190255171445706753",NA
"185","1190255171445706753","nans4grans","1190255171445706753","olderpeople"
"186","1190255171445706753","olderpeople","1190255171445706753","ageing"
"187","1190255171445706753","ageing","1190255171445706753","seniors"
"188","1190255171445706753","seniors","1190255171445706753","Harpenden"
"189","1190255171445706753","Harpenden","1190255171445706753","StAlbans"
"190","1190255171445706753","StAlbans","1190255171445706753","Watford"
"191","1190255171445706753","Watford","1190255171445706753","Health"
"192","1190255171445706753","Health","1190255171445706753","Homecare"
"193","1190255171445706753","Homecare","1190255171445706753","loneliness"
"194","1190255171445706753","loneliness","1192138835309858816",NA
"195","1192138835309858816","nans4grans","1192138835309858816","olderpeople"
"196","1192138835309858816","olderpeople","1192138835309858816","ageing"
"197","1192138835309858816","ageing","1192138835309858816","seniors"
"198","1192138835309858816","seniors","1192138835309858816","Harpenden"
"199","1192138835309858816","Harpenden","1192138835309858816","StAlbans"
"200","1192138835309858816","StAlbans","1192138835309858816","Watford"
"201","1192138835309858816","Watford","1192138835309858816","Health"
"202","1192138835309858816","Health","1192138835309858816","Homecare"
"203","1192138835309858816","Homecare","1192138835309858816","loneliness"
"204","1192138835309858816","loneliness","1190617308407959553",NA
"205","1190617308407959553","nans4grans","1190617308407959553","olderpeople"
"206","1190617308407959553","olderpeople","1190617308407959553","ageing"
"207","1190617308407959553","ageing","1190617308407959553","seniors"
"208","1190617308407959553","seniors","1190617308407959553","Harpenden"
"209","1190617308407959553","Harpenden","1190617308407959553","StAlbans"
"210","1190617308407959553","StAlbans","1190617308407959553","Watford"
"211","1190617308407959553","Watford","1190617308407959553","Health"
"212","1190617308407959553","Health","1190617308407959553","Homecare"
"213","1190617308407959553","Homecare","1190617308407959553","loneliness"
"214","1190617308407959553","loneliness","1192012248178405376",NA
"215","1192012248178405376","nans4grans","1192012248178405376","olderpeople"
"216","1192012248178405376","olderpeople","1192012248178405376","ageing"
"217","1192012248178405376","ageing","1192012248178405376","seniors"
"218","1192012248178405376","seniors","1192012248178405376","Harpenden"
"219","1192012248178405376","Harpenden","1192012248178405376","StAlbans"
"220","1192012248178405376","StAlbans","1192012248178405376","Watford"
"221","1192012248178405376","Watford","1192012248178405376","Health"
"222","1192012248178405376","Health","1192012248178405376","Homecare"
"223","1192012248178405376","Homecare","1192012248178405376","loneliness"
"224","1192012248178405376","loneliness","1191034308003344385",NA
"225","1191034308003344385","nans4grans","1191034308003344385","olderpeople"
"226","1191034308003344385","olderpeople","1191034308003344385","ageing"
"227","1191034308003344385","ageing","1191034308003344385","seniors"
"228","1191034308003344385","seniors","1191034308003344385","Harpenden"
"229","1191034308003344385","Harpenden","1191034308003344385","StAlbans"
"230","1191034308003344385","StAlbans","1191034308003344385","Watford"
"231","1191034308003344385","Watford","1191034308003344385","Health"
"232","1191034308003344385","Health","1191034308003344385","Homecare"
"233","1191034308003344385","Homecare","1191034308003344385","loneliness"
"234","1191034308003344385","loneliness","1189892785823977472",NA
"235","1189892785823977472","nans4grans","1189892785823977472","olderpeople"
"236","1189892785823977472","olderpeople","1189892785823977472","ageing"
"237","1189892785823977472","ageing","1189892785823977472","seniors"
"238","1189892785823977472","seniors","1189892785823977472","Harpenden"
"239","1189892785823977472","Harpenden","1189892785823977472","StAlbans"
"240","1189892785823977472","StAlbans","1189892785823977472","Watford"
"241","1189892785823977472","Watford","1189892785823977472","Health"
"242","1189892785823977472","Health","1189892785823977472","Homecare"
"243","1189892785823977472","Homecare","1189892785823977472","loneliness"
"244","1189892785823977472","loneliness","1190979946283438082",NA
"245","1190979946283438082","nans4grans","1190979946283438082","olderpeople"
"246","1190979946283438082","olderpeople","1190979946283438082","ageing"
"247","1190979946283438082","ageing","1190979946283438082","seniors"
"248","1190979946283438082","seniors","1190979946283438082","Harpenden"
"249","1190979946283438082","Harpenden","1190979946283438082","StAlbans"
"250","1190979946283438082","StAlbans","1190979946283438082","Watford"
"251","1190979946283438082","Watford","1190979946283438082","Health"
"252","1190979946283438082","Health","1190979946283438082","Homecare"
"253","1190979946283438082","Homecare","1190979946283438082","loneliness"
"254","1190979946283438082","loneliness","1192500969222873089",NA
"255","1192500969222873089","nans4grans","1192500969222873089","olderpeople"
"256","1192500969222873089","olderpeople","1192500969222873089","ageing"
"257","1192500969222873089","ageing","1192500969222873089","seniors"
"258","1192500969222873089","seniors","1192500969222873089","Harpenden"
"259","1192500969222873089","Harpenden","1192500969222873089","StAlbans"
"260","1192500969222873089","StAlbans","1192500969222873089","Watford"
"261","1192500969222873089","Watford","1192500969222873089","Health"
"262","1192500969222873089","Health","1192500969222873089","Homecare"
"263","1192500969222873089","Homecare","1192500969222873089","loneliness"
"264","1192500969222873089","loneliness","1191725358892175361",NA
"265","1191725358892175361","nans4grans","1191725358892175361","olderpeople"
"266","1191725358892175361","olderpeople","1191725358892175361","ageing"
"267","1191725358892175361","ageing","1191725358892175361","seniors"
"268","1191725358892175361","seniors","1191725358892175361","Harpenden"
"269","1191725358892175361","Harpenden","1191725358892175361","StAlbans"
"270","1191725358892175361","StAlbans","1191725358892175361","Watford"
"271","1191725358892175361","Watford","1191725358892175361","Health"
"272","1191725358892175361","Health","1191725358892175361","Homecare"
"273","1191725358892175361","Homecare","1191725358892175361","loneliness"
"274","1191725358892175361","loneliness","1190669150189998084",NA
"275","1190669150189998084","nans4grans","1190669150189998084","olderpeople"
"276","1190669150189998084","olderpeople","1190669150189998084","ageing"
"277","1190669150189998084","ageing","1190669150189998084","seniors"
"278","1190669150189998084","seniors","1190669150189998084","Harpenden"
"279","1190669150189998084","Harpenden","1190669150189998084","StAlbans"
"280","1190669150189998084","StAlbans","1190669150189998084","Watford"
"281","1190669150189998084","Watford","1190669150189998084","Health"
"282","1190669150189998084","Health","1190669150189998084","Homecare"
"283","1190669150189998084","Homecare","1190669150189998084","loneliness"
"284","1190669150189998084","loneliness","1192791886026694657",NA
"285","1192791886026694657","nans4grans","1192791886026694657","olderpeople"
"286","1192791886026694657","olderpeople","1192791886026694657","ageing"
"287","1192791886026694657","ageing","1192791886026694657","seniors"
"288","1192791886026694657","seniors","1192791886026694657","Harpenden"
"289","1192791886026694657","Harpenden","1192791886026694657","StAlbans"
"290","1192791886026694657","StAlbans","1192791886026694657","Watford"
"291","1192791886026694657","Watford","1192791886026694657","Health"
"292","1192791886026694657","Health","1192791886026694657","Homecare"
"293","1192791886026694657","Homecare","1192791886026694657","loneliness"
"294","1192791886026694657","loneliness","1189943622898196481",NA
"295","1189943622898196481","nans4grans","1189943622898196481","olderpeople"
"296","1189943622898196481","olderpeople","1189943622898196481","ageing"
"297","1189943622898196481","ageing","1189943622898196481","seniors"
"298","1189943622898196481","seniors","1189943622898196481","Harpenden"
"299","1189943622898196481","Harpenden","1189943622898196481","StAlbans"
"300","1189943622898196481","StAlbans","1189943622898196481","Watford"
"301","1189943622898196481","Watford","1189943622898196481","Health"
"302","1189943622898196481","Health","1189943622898196481","Homecare"
"303","1189943622898196481","Homecare","1189943622898196481","loneliness"
"304","1189943622898196481","loneliness","1191287975268749312",NA
"305","1191287975268749312","nans4grans","1191287975268749312","olderpeople"
"306","1191287975268749312","olderpeople","1191287975268749312","ageing"
"307","1191287975268749312","ageing","1191287975268749312","seniors"
"308","1191287975268749312","seniors","1191287975268749312","Harpenden"
"309","1191287975268749312","Harpenden","1191287975268749312","StAlbans"
"310","1191287975268749312","StAlbans","1191287975268749312","Watford"
"311","1191287975268749312","Watford","1191287975268749312","Health"
"312","1191287975268749312","Health","1191287975268749312","Homecare"
"313","1191287975268749312","Homecare","1191287975268749312","loneliness"
"314","1191287975268749312","loneliness","1192812778815401985",NA
"315","1192812778815401985","nans4grans","1192812778815401985","olderpeople"
"316","1192812778815401985","olderpeople","1192812778815401985","ageing"
"317","1192812778815401985","ageing","1192812778815401985","seniors"
"318","1192812778815401985","seniors","1192812778815401985","Harpenden"
"319","1192812778815401985","Harpenden","1192812778815401985","StAlbans"
"320","1192812778815401985","StAlbans","1192812778815401985","Watford"
"321","1192812778815401985","Watford","1192812778815401985","Health"
"322","1192812778815401985","Health","1192812778815401985","Homecare"
"323","1192812778815401985","Homecare","1192812778815401985","loneliness"
"324","1192812778815401985","loneliness","1192116437487407105",NA
"325","1192116437487407105","nans4grans","1192116437487407105","olderpeople"
"326","1192116437487407105","olderpeople","1192116437487407105","ageing"
"327","1192116437487407105","ageing","1192116437487407105","seniors"
"328","1192116437487407105","seniors","1192116437487407105","Harpenden"
"329","1192116437487407105","Harpenden","1192116437487407105","StAlbans"
"330","1192116437487407105","StAlbans","1192116437487407105","Watford"
"331","1192116437487407105","Watford","1192116437487407105","Health"
"332","1192116437487407105","Health","1192116437487407105","Homecare"
"333","1192116437487407105","Homecare","1192116437487407105","loneliness"
"334","1192116437487407105","loneliness","1190562696418254848",NA
"335","1190562696418254848","nans4grans","1190562696418254848","olderpeople"
"336","1190562696418254848","olderpeople","1190562696418254848","ageing"
"337","1190562696418254848","ageing","1190562696418254848","seniors"
"338","1190562696418254848","seniors","1190562696418254848","Harpenden"
"339","1190562696418254848","Harpenden","1190562696418254848","StAlbans"
"340","1190562696418254848","StAlbans","1190562696418254848","Watford"
"341","1190562696418254848","Watford","1190562696418254848","Health"
"342","1190562696418254848","Health","1190562696418254848","Homecare"
"343","1190562696418254848","Homecare","1190562696418254848","loneliness"
"344","1190562696418254848","loneliness","1190562696418254848","rwc2019"
"345","1190562696418254848","rwc2019","1191342334161694721",NA
"346","1191342334161694721","nans4grans","1191342334161694721","olderpeople"
"347","1191342334161694721","olderpeople","1191342334161694721","ageing"
"348","1191342334161694721","ageing","1191342334161694721","seniors"
"349","1191342334161694721","seniors","1191342334161694721","Harpenden"
"350","1191342334161694721","Harpenden","1191342334161694721","StAlbans"
"351","1191342334161694721","StAlbans","1191342334161694721","Watford"
"352","1191342334161694721","Watford","1191342334161694721","Health"
"353","1191342334161694721","Health","1191342334161694721","Homecare"
"354","1191342334161694721","Homecare","1191342334161694721","loneliness"
"355","1191342334161694721","loneliness","1192450388852641792",NA
"356","1192450388852641792","nans4grans","1192450388852641792","olderpeople"
"357","1192450388852641792","olderpeople","1192450388852641792","ageing"
"358","1192450388852641792","ageing","1192450388852641792","seniors"
"359","1192450388852641792","seniors","1192450388852641792","Harpenden"
"360","1192450388852641792","Harpenden","1192450388852641792","StAlbans"
"361","1192450388852641792","StAlbans","1192450388852641792","Watford"
"362","1192450388852641792","Watford","1192450388852641792","Health"
"363","1192450388852641792","Health","1192450388852641792","Homecare"
"364","1192450388852641792","Homecare","1192450388852641792","loneliness"
"365","1192450388852641792","loneliness","1191776194372538368",NA
"366","1191776194372538368","nans4grans","1191776194372538368","olderpeople"
"367","1191776194372538368","olderpeople","1191776194372538368","ageing"
"368","1191776194372538368","ageing","1191776194372538368","seniors"
"369","1191776194372538368","seniors","1191776194372538368","Harpenden"
"370","1191776194372538368","Harpenden","1191776194372538368","StAlbans"
"371","1191776194372538368","StAlbans","1191776194372538368","Watford"
"372","1191776194372538368","Watford","1191776194372538368","Health"
"373","1191776194372538368","Health","1191776194372538368","Homecare"
"374","1191776194372538368","Homecare","1191776194372538368","loneliness"
"375","1191776194372538368","loneliness","1191030785639366656",NA
"376","1191030785639366656","nans4grans","1191030785639366656","olderpeople"
"377","1191030785639366656","olderpeople","1191030785639366656","ageing"
"378","1191030785639366656","ageing","1191030785639366656","seniors"
"379","1191030785639366656","seniors","1191030785639366656","Harpenden"
"380","1191030785639366656","Harpenden","1191030785639366656","StAlbans"
"381","1191030785639366656","StAlbans","1191030785639366656","Watford"
"382","1191030785639366656","Watford","1191030785639366656","Health"
"383","1191030785639366656","Health","1191030785639366656","Homecare"
"384","1191030785639366656","Homecare","1191030785639366656","loneliness"
"385","1191030785639366656","loneliness","1192478574420398080",NA
"386","1192478574420398080","nans4grans","1192478574420398080","olderpeople"
"387","1192478574420398080","olderpeople","1192478574420398080","ageing"
"388","1192478574420398080","ageing","1192478574420398080","seniors"
"389","1192478574420398080","seniors","1192478574420398080","Harpenden"
"390","1192478574420398080","Harpenden","1192478574420398080","StAlbans"
"391","1192478574420398080","StAlbans","1192478574420398080","Watford"
"392","1192478574420398080","Watford","1192478574420398080","Health"
"393","1192478574420398080","Health","1192478574420398080","Homecare"
"394","1192478574420398080","Homecare","1192478574420398080","loneliness"
"395","1192478574420398080","loneliness","1192066607234859008",NA
"396","1192066607234859008","nans4grans","1192066607234859008","olderpeople"
"397","1192066607234859008","olderpeople","1192066607234859008","ageing"
"398","1192066607234859008","ageing","1192066607234859008","seniors"
"399","1192066607234859008","seniors","1192066607234859008","Harpenden"
"400","1192066607234859008","Harpenden","1192066607234859008","StAlbans"
"401","1192066607234859008","StAlbans","1192066607234859008","Watford"
"402","1192066607234859008","Watford","1192066607234859008","Health"
"403","1192066607234859008","Health","1192066607234859008","Homecare"
"404","1192066607234859008","Homecare","1192066607234859008","loneliness"
"405","1192066607234859008","loneliness","1190326395664306176",NA
"406","1190326395664306176","nans4grans","1190326395664306176","olderpeople"
"407","1190326395664306176","olderpeople","1190326395664306176","ageing"
"408","1190326395664306176","ageing","1190326395664306176","seniors"
"409","1190326395664306176","seniors","1190326395664306176","Harpenden"
"410","1190326395664306176","Harpenden","1190326395664306176","StAlbans"
"411","1190326395664306176","StAlbans","1190326395664306176","Watford"
"412","1190326395664306176","Watford","1190326395664306176","Health"
"413","1190326395664306176","Health","1190326395664306176","Homecare"
"414","1190326395664306176","Homecare","1190326395664306176","loneliness"
"415","1190326395664306176","loneliness","1191364485753319424",NA
"416","1191364485753319424","nans4grans","1191364485753319424","olderpeople"
"417","1191364485753319424","olderpeople","1191364485753319424","ageing"
"418","1191364485753319424","ageing","1191364485753319424","seniors"
"419","1191364485753319424","seniors","1191364485753319424","Harpenden"
"420","1191364485753319424","Harpenden","1191364485753319424","StAlbans"
"421","1191364485753319424","StAlbans","1191364485753319424","Watford"
"422","1191364485753319424","Watford","1191364485753319424","Health"
"423","1191364485753319424","Health","1191364485753319424","Homecare"
"424","1191364485753319424","Homecare","1191364485753319424","loneliness"
"425","1191364485753319424","loneliness","1193118538602602498",NA
"426","1193118538602602498","nans4grans","1193118538602602498","olderpeople"
"427","1193118538602602498","olderpeople","1193118538602602498","ageing"
"428","1193118538602602498","ageing","1193118538602602498","seniors"
"429","1193118538602602498","seniors","1193118538602602498","Harpenden"
"430","1193118538602602498","Harpenden","1193118538602602498","StAlbans"
"431","1193118538602602498","StAlbans","1193118538602602498","Watford"
"432","1193118538602602498","Watford","1193118538602602498","Health"
"433","1193118538602602498","Health","1193118538602602498","Homecare"
"434","1193118538602602498","Homecare","1193118538602602498","loneliness"
"435","1193118538602602498","loneliness","1190582830297997313",NA
"436","1190582830297997313","nans4grans","1190582830297997313","olderpeople"
"437","1190582830297997313","olderpeople","1190582830297997313","ageing"
"438","1190582830297997313","ageing","1190582830297997313","seniors"
"439","1190582830297997313","seniors","1190582830297997313","Harpenden"
"440","1190582830297997313","Harpenden","1190582830297997313","StAlbans"
"441","1190582830297997313","StAlbans","1190582830297997313","Watford"
"442","1190582830297997313","Watford","1190582830297997313","Health"
"443","1190582830297997313","Health","1190582830297997313","Homecare"
"444","1190582830297997313","Homecare","1190582830297997313","loneliness"
"445","1190582830297997313","loneliness","1189964508292366338",NA
"446","1189964508292366338","nans4grans","1189964508292366338","olderpeople"
"447","1189964508292366338","olderpeople","1189964508292366338","ageing"
"448","1189964508292366338","ageing","1189964508292366338","seniors"
"449","1189964508292366338","seniors","1189964508292366338","Harpenden"
"450","1189964508292366338","Harpenden","1189964508292366338","StAlbans"
"451","1189964508292366338","StAlbans","1189964508292366338","Watford"
"452","1189964508292366338","Watford","1189964508292366338","Health"
"453","1189964508292366338","Health","1189964508292366338","Homecare"
"454","1189964508292366338","Homecare","1189964508292366338","loneliness"
"455","1189964508292366338","loneliness","1191669995312418816",NA
"456","1191669995312418816","nans4grans","1191669995312418816","olderpeople"
"457","1191669995312418816","olderpeople","1191669995312418816","ageing"
"458","1191669995312418816","ageing","1191669995312418816","seniors"
"459","1191669995312418816","seniors","1191669995312418816","Harpenden"
"460","1191669995312418816","Harpenden","1191669995312418816","StAlbans"
"461","1191669995312418816","StAlbans","1191669995312418816","Watford"
"462","1191669995312418816","Watford","1191669995312418816","Health"
"463","1191669995312418816","Health","1191669995312418816","Homecare"
"464","1191669995312418816","Homecare","1191669995312418816","loneliness"
"465","1191669995312418816","loneliness","1192840963212894208",NA
"466","1192840963212894208","nans4grans","1192840963212894208","olderpeople"
"467","1192840963212894208","olderpeople","1192840963212894208","ageing"
"468","1192840963212894208","ageing","1192840963212894208","seniors"
"469","1192840963212894208","seniors","1192840963212894208","Harpenden"
"470","1192840963212894208","Harpenden","1192840963212894208","StAlbans"
"471","1192840963212894208","StAlbans","1192840963212894208","Watford"
"472","1192840963212894208","Watford","1192840963212894208","Health"
"473","1192840963212894208","Health","1192840963212894208","Homecare"
"474","1192840963212894208","Homecare","1192840963212894208","loneliness"
"475","1192840963212894208","loneliness","1193153775592202240",NA
"476","1193153775592202240","nans4grans","1193153775592202240","olderpeople"
"477","1193153775592202240","olderpeople","1193153775592202240","ageing"
"478","1193153775592202240","ageing","1193153775592202240","seniors"
"479","1193153775592202240","seniors","1193153775592202240","Harpenden"
"480","1193153775592202240","Harpenden","1193153775592202240","StAlbans"
"481","1193153775592202240","StAlbans","1193153775592202240","Watford"
"482","1193153775592202240","Watford","1193153775592202240","Health"
"483","1193153775592202240","Health","1193153775592202240","Homecare"
"484","1193153775592202240","Homecare","1193153775592202240","loneliness"
"485","1193153775592202240","loneliness","1192863611519143936",NA
"486","1192863611519143936","nans4grans","1192863611519143936","olderpeople"
"487","1192863611519143936","olderpeople","1192863611519143936","ageing"
"488","1192863611519143936","ageing","1192863611519143936","seniors"
"489","1192863611519143936","seniors","1192863611519143936","Harpenden"
"490","1192863611519143936","Harpenden","1192863611519143936","StAlbans"
"491","1192863611519143936","StAlbans","1192863611519143936","Watford"
"492","1192863611519143936","Watford","1192863611519143936","Health"
"493","1192863611519143936","Health","1192863611519143936","Homecare"
"494","1192863611519143936","Homecare","1192863611519143936","loneliness"
"495","1192863611519143936","loneliness","1189938596515581952",NA
"496","1189938596515581952","nans4grans","1189938596515581952","olderpeople"
"497","1189938596515581952","olderpeople","1189938596515581952","ageing"
"498","1189938596515581952","ageing","1189938596515581952","seniors"
"499","1189938596515581952","seniors","1189938596515581952","Harpenden"
"500","1189938596515581952","Harpenden","1189938596515581952","StAlbans"
"501","1189938596515581952","StAlbans","1189938596515581952","Watford"
"502","1189938596515581952","Watford","1189938596515581952","Health"
"503","1189938596515581952","Health","1189938596515581952","Homecare"
"504","1189938596515581952","Homecare","1189938596515581952","loneliness"
"505","1189938596515581952","loneliness","1191704470767513602",NA
"506","1191704470767513602","nans4grans","1191704470767513602","olderpeople"
"507","1191704470767513602","olderpeople","1191704470767513602","ageing"
"508","1191704470767513602","ageing","1191704470767513602","seniors"
"509","1191704470767513602","seniors","1191704470767513602","Harpenden"
"510","1191704470767513602","Harpenden","1191704470767513602","StAlbans"
"511","1191704470767513602","StAlbans","1191704470767513602","Watford"
"512","1191704470767513602","Watford","1191704470767513602","Health"
"513","1191704470767513602","Health","1191704470767513602","Homecare"
"514","1191704470767513602","Homecare","1191704470767513602","loneliness"
"515","1191704470767513602","loneliness","1191649860338016256",NA
"516","1191649860338016256","nans4grans","1191649860338016256","olderpeople"
"517","1191649860338016256","olderpeople","1191649860338016256","ageing"
"518","1191649860338016256","ageing","1191649860338016256","seniors"
"519","1191649860338016256","seniors","1191649860338016256","Harpenden"
"520","1191649860338016256","Harpenden","1191649860338016256","StAlbans"
"521","1191649860338016256","StAlbans","1191649860338016256","Watford"
"522","1191649860338016256","Watford","1191649860338016256","Health"
"523","1191649860338016256","Health","1191649860338016256","Homecare"
"524","1191649860338016256","Homecare","1191649860338016256","loneliness"
"525","1191649860338016256","loneliness","1191649860338016256","rwc2019"
"526","1191649860338016256","rwc2019","1192031375811121152",NA
"527","1192031375811121152","nans4grans","1192031375811121152","olderpeople"
"528","1192031375811121152","olderpeople","1192031375811121152","ageing"
"529","1192031375811121152","ageing","1192031375811121152","seniors"
"530","1192031375811121152","seniors","1192031375811121152","Harpenden"
"531","1192031375811121152","Harpenden","1192031375811121152","StAlbans"
"532","1192031375811121152","StAlbans","1192031375811121152","Watford"
"533","1192031375811121152","Watford","1192031375811121152","Health"
"534","1192031375811121152","Health","1192031375811121152","Homecare"
"535","1192031375811121152","Homecare","1192031375811121152","loneliness"
"536","1192031375811121152","loneliness","1192375139507281920",NA
"537","1192375139507281920","nans4grans","1192375139507281920","olderpeople"
"538","1192375139507281920","olderpeople","1192375139507281920","ageing"
"539","1192375139507281920","ageing","1192375139507281920","seniors"
"540","1192375139507281920","seniors","1192375139507281920","Harpenden"
"541","1192375139507281920","Harpenden","1192375139507281920","StAlbans"
